,SoilMoisture,Humidity,Temperature,nextSoilMoisture
29,61.258523662201526,92.72412813046012,26.555338380896913,59.37502376237624
30,61.24628128130461,92.70935352358767,26.563028538147933,59.36723564356435
31,61.2340389004077,92.69457891671522,26.570718695398952,59.35944752475247
32,61.22179651951078,92.67980430984275,26.57840885264997,59.35165940594059
33,61.20955413861387,92.6650297029703,26.58609900990099,59.343871287128714
34,61.19731175771696,92.65025509609785,26.59378916715201,59.33608316831683
35,61.185069376820046,92.6354804892254,26.60147932440303,59.32829504950496
36,61.17282699592313,92.62070588235295,26.609169481654046,59.32050693069308
37,61.16058461502622,92.6059312754805,26.616859638905066,59.31403168316833
38,61.1483422341293,92.59115666860805,26.624549796156085,59.30755643564358
39,61.136099853232395,92.57638206173559,26.632239953407105,59.29980297029706
40,61.12385747233548,92.56160745486314,26.639930110658124,59.292049504950526
41,61.111615091438566,92.54683284799069,26.647620267909144,59.284296039604
42,61.09937271054165,92.53205824111824,26.655310425160163,59.27654257425746
43,61.08713032964474,92.51728363424579,26.663000582411183,59.26878910891092
44,61.07488794874783,92.50250902737334,26.6706907396622,59.261035643564384
45,61.062645567850915,92.48773442050089,26.678380896913218,59.253282178217844
46,61.050403186954,92.47295981362842,26.686071054164238,59.245528712871305
47,61.038160806057085,92.45818520675597,26.693761211415257,59.23777524752476
48,61.02591842516017,92.44341059988352,26.701451368666277,59.23002178217821
49,61.01367604426326,92.42863599301107,26.709141525917296,59.222268316831666
50,61.00143366336636,92.4138613861386,26.71683168316834,59.21451485148512
51,60.98619504950498,92.39900990099012,26.723762376237648,59.206761386138574
52,60.97095643564359,92.38217821782182,26.730693069306966,59.199007920792035
53,60.957134653465374,92.3653465346535,26.737623762376273,59.18998217821777
54,60.943375247524784,92.34950495049507,26.74455445544558,59.18095643564352
55,60.92961584158419,92.33465346534656,26.751485148514885,59.17193069306928
56,60.91585643564359,92.32079207920793,26.75841584158419,59.16421089108909
57,60.90620297029706,92.30594059405941,26.765346534653496,59.156491089108904
58,60.89524554455447,92.29108910891088,26.7732673267327,59.14877128712872
59,60.884288118811895,92.2742574257426,26.780198019802004,59.14105148514853
60,60.876071287128724,92.2574257425743,26.787128712871308,59.13333168316834
61,60.86646237623762,92.24059405940599,26.794059405940615,59.125611881188156
62,60.85421980198019,92.21782178217828,26.80198019801982,59.11789207920797
63,60.841977227722765,92.19603960396044,26.809900990099024,59.11017227722777
64,60.82973465346533,92.17326732673273,26.818811881188132,59.10245247524757
65,60.81749207920791,92.15049504950498,26.82673267326734,59.09473267326736
66,60.80391881188118,92.12772277227727,26.83366336633664,59.08701287128715
67,60.79034554455446,92.10495049504955,26.84257425742575,59.07929306930695
68,60.77677227722773,92.08217821782185,26.851485148514854,59.07157326732674
69,60.76319900990101,92.05940594059412,26.85940594059406,59.06385346534653
70,60.75101089108913,92.03762376237626,26.867326732673266,59.056133663366325
71,60.73882277227725,92.01584158415842,26.87524752475247,59.04841386138612
72,60.72663465346538,91.9930693069307,26.884158415841576,59.04199504950494
73,60.71444653465349,91.97029702970298,26.89207920792078,59.034309900990095
74,60.7022584158416,91.94752475247525,26.899999999999988,59.02662475247525
75,60.69007029702971,91.92574257425743,26.907920792079192,59.018939603960405
76,60.67788217821782,91.90495049504952,26.9158415841584,59.01125445544556
77,60.665694059405936,91.88217821782175,26.923762376237608,59.00356930693071
78,60.653505940594044,91.85940594059407,26.931683168316816,58.99588415841586
79,60.64131782178216,91.83762376237625,26.939603960396024,58.98819900990102
80,60.630507920792056,91.81485148514854,26.94653465346533,58.980513861386164
81,60.61969801980195,91.79207920792084,26.95445544554454,58.97282871287131
82,60.60888811881185,91.76930693069309,26.961386138613847,58.96514356435646
83,60.59807821782175,91.74653465346535,26.969306930693055,58.958753465346554
84,60.587268316831654,91.72475247524754,26.978217821782167,58.9510683168317
85,60.57783168316829,91.70198019801985,26.986138613861378,58.944678217821796
86,60.568395049504936,91.68019801980202,26.993069306930682,58.9382881188119
87,60.55895841584157,91.65940594059414,26.999999999999986,58.93189801980199
88,60.5495217821782,91.63861386138613,27.006930693069297,58.925507920792086
89,60.540085148514834,91.61881188118815,27.014851485148505,58.91911782178218
90,60.53064851485147,91.59900990099014,27.02277227722772,58.91146633663366
91,60.5212118811881,91.5792079207921,27.029702970297024,58.90507623762375
92,60.510451485148494,91.55940594059408,27.036633663366338,58.897424752475224
93,60.49969108910888,91.53762376237627,27.044554455445542,58.89103465346532
94,60.488930693069264,91.51683168316835,27.051485148514857,58.8833831683168
95,60.478170297029656,91.4990099009901,27.058415841584164,58.87573168316827
96,60.467409900990056,91.48019801980197,27.06534653465347,58.868080198019754
97,60.456649504950455,91.46138613861388,27.07227722772278,58.86042871287125
98,60.445889108910855,91.44257425742575,27.079207920792093,58.85277722772274
99,60.43649504950492,91.42376237623763,27.0861386138614,58.84512574257424
100,60.42710099009898,91.40495049504952,27.093069306930715,58.83747425742573
101,60.41634059405938,91.38613861386136,27.100000000000023,58.829822772277225
102,60.40558019801978,91.36633663366337,27.106930693069334,58.82217128712872
103,60.396186138613835,91.34752475247522,27.11386138613864,58.8158089108911
104,60.38547425742572,91.32673267326734,27.12079207920795,58.808157425742586
105,60.376080198019785,91.3039603960396,27.127722772277256,58.80179504950497
106,60.36536831683167,91.28316831683169,27.134653465346563,58.79543267326734
107,60.35465643564355,91.26039603960399,27.14158415841587,58.789070297029724
108,60.34394455445544,91.23663366336636,27.148514851485178,58.7827079207921
109,60.33323267326732,91.21386138613865,27.155445544554482,58.77634554455448
110,60.322520792079196,91.1930693069307,27.162376237623786,58.769983168316855
111,60.31180891089108,91.1712871287129,27.17029702970299,58.76362079207924
112,60.301097029702966,91.15049504950494,27.177227722772297,58.75725841584161
113,60.29038514851485,91.12970297029705,27.1841584158416,58.749639603960425
114,60.279673267326736,91.10495049504948,27.191089108910905,58.74202079207923
115,60.27032178217822,91.0821782178218,27.198019801980212,58.734401980198044
116,60.25965742574258,91.0564356435644,27.204950495049516,58.72678316831685
117,60.248993069306934,91.03366336633664,27.211881188118824,58.71916435643566
118,60.238328712871294,91.00990099009903,27.21881188118813,58.71154554455447
119,60.22766435643566,90.98910891089113,27.224752475247534,58.70392673267328
120,60.21700000000001,90.96732673267329,27.231683168316838,58.69630792079209
121,60.20633564356438,90.9435643564357,27.23762376237624,58.6886891089109
122,60.19567128712873,90.91782178217825,27.243564356435648,58.681070297029706
123,60.1850069306931,90.89306930693071,27.24950495049505,58.67345148514851
124,60.17434257425745,90.86534653465348,27.256435643564355,58.66711683168316
125,60.16367821782182,90.83960396039606,27.26237623762376,58.66078217821781
126,60.15301386138617,90.81485148514854,27.268316831683165,58.654447524752456
127,60.14234950495054,90.79207920792084,27.27524752475247,58.64811287128711
128,60.1316851485149,90.76534653465349,27.280198019801972,58.64177821782176
129,60.12102079207925,90.7396039603961,27.285148514851475,58.635443564356414
130,60.11035643564361,90.71089108910896,27.291089108910878,58.62910891089106
131,60.1010455445545,90.6821782178218,27.297029702970285,58.62277425742572
132,60.09173465346539,90.65148514851488,27.302970297029688,58.616439603960366
133,60.08242376237628,90.62277227722774,27.30891089108909,58.610104950495014
134,60.073112871287165,90.59603960396039,27.314851485148502,58.60377029702967
135,60.06249603960399,90.56633663366343,27.320792079207905,58.59743564356432
136,60.05187920792083,90.53861386138617,27.326732673267312,58.591100990098965
137,60.041262376237654,90.5128712871287,27.33267326732672,58.58476633663362
138,60.03064554455448,90.4871287128713,27.338613861386126,58.57843168316827
139,60.0200287128713,90.46138613861388,27.344554455445532,58.572097029702924
140,60.009411881188136,90.4356435643565,27.350495049504936,58.56579009900985
141,59.99879504950497,90.40792079207924,27.356435643564343,58.5607336633663
142,59.988178217821805,90.3811881188119,27.36237623762375,58.55442673267323
143,59.97756138613864,90.35247524752477,27.367326732673252,58.548119801980164
144,59.966944554455466,90.32376237623762,27.372277227722755,58.5418128712871
145,59.95632772277231,90.2980198019802,27.37821782178216,58.535505940594035
146,59.945710891089135,90.27524752475247,27.383168316831664,58.52919900990097
147,59.93509405940597,90.25544554455446,27.388118811881174,58.522892079207914
148,59.92447722772281,90.22772277227722,27.393069306930677,58.51658514851485
149,59.91386039603964,90.20198019801983,27.398019801980183,58.51027821782179
150,59.903243564356465,90.17128712871286,27.40297029702969,58.503971287128735
151,59.89132574257429,90.14455445544556,27.407920792079203,58.49766435643567
152,59.879407920792104,90.119801980198,27.412871287128716,58.491357425742606
153,59.86749009900993,90.09900990099013,27.41782178217823,58.485050495049535
154,59.85557227722775,90.0782178217822,27.422772277227736,58.48001584158419
155,59.84500297029705,90.05742574257425,27.428712871287146,58.47498118811883
156,59.834433663366354,90.03366336633667,27.434653465346557,58.46994653465348
157,59.82386435643566,90.00792079207923,27.44059405940596,58.46491188118813
158,59.81059306930695,89.980198019802,27.44653465346537,58.45987722772278
159,59.80002376237625,89.95247524752475,27.45049504950498,58.45484257425743
160,59.78945445544555,89.93069306930695,27.456435643564383,58.449807920792075
161,59.777536633663374,89.90396039603962,27.46237623762379,58.44352871287128
162,59.76432376237625,89.8762376237624,27.468316831683197,58.437249504950486
163,59.75643168316833,89.85445544554455,27.4732673267327,58.430970297029695
164,59.747244554455456,89.83564356435647,27.477227722772305,58.424691089108904
165,59.73805742574259,89.81980198019802,27.481188118811904,58.41841188118811
166,59.72887029702972,89.79900990099014,27.48514851485151,58.41213267326732
167,59.72101386138616,89.77821782178216,27.490099009901016,58.40585346534653
168,59.7131574257426,89.76039603960398,27.494059405940625,58.39957425742574
169,59.70530099009904,89.73960396039605,27.498019801980224,58.39329504950495
170,59.69744455445548,89.7168316831683,27.50198019801983,58.38701584158416
171,59.68958811881192,89.69504950495055,27.50594059405943,58.38073663366337
172,59.68173168316836,89.67326732673267,27.509900990099034,58.37445742574258
173,59.6738752475248,89.65247524752478,27.51386138613864,58.368178217821786
174,59.66601881188124,89.62970297029706,27.517821782178245,58.36316534653466
175,59.65816237623768,89.60594059405939,27.521782178217848,58.35815247524753
176,59.650305940594116,89.58316831683169,27.525742574257453,58.3531396039604
177,59.64244950495055,89.56039603960396,27.529702970297055,58.34812673267328
178,59.63459306930699,89.53861386138614,27.53366336633666,58.34187326732675
179,59.62673663366342,89.51683168316833,27.537623762376263,58.33561980198022
180,59.61888019801986,89.4940594059406,27.54158415841587,58.3293663366337
181,59.6110237623763,89.47623762376242,27.54554455445547,58.323112871287165
182,59.60187821782184,89.45544554455446,27.549504950495077,58.31685940594064
183,59.59402178217828,89.43564356435645,27.55445544554458,58.31060594059411
184,59.584876237623824,89.4168316831683,27.55742574257428,58.304352475247576
185,59.57573069306937,89.39900990099012,27.561386138613887,58.29809900990105
186,59.5665851485149,89.3821782178218,27.565346534653493,58.29184554455452
187,59.55743960396044,89.36336633663366,27.569306930693095,58.28559207920799
188,59.54829405940598,89.34455445544556,27.574257425742598,58.27933861386145
189,59.53914851485151,89.32574257425746,27.5792079207921,58.273085148514916
190,59.53000297029705,89.30495049504954,27.583168316831706,58.26807227722779
191,59.520857425742584,89.28415841584159,27.58712871287131,58.263080198019864
192,59.51171188118811,89.26237623762377,27.59108910891091,58.256826732673325
193,59.50389009900989,89.24257425742573,27.595049504950513,58.2518346534654
194,59.496068316831675,89.21980198019806,27.599009900990115,58.24558118811886
195,59.488246534653456,89.1940594059406,27.60297029702972,58.24058910891094
196,59.480424752475244,89.16633663366339,27.606930693069323,58.235597029703015
197,59.47260297029703,89.14059405940594,27.610891089108925,58.23060495049509
198,59.46478118811881,89.11584158415842,27.614851485148527,58.22561287128717
199,59.4569594059406,89.09405940594058,27.618811881188133,58.220620792079245
200,59.44913762376239,89.07326732673269,27.622772277227735,58.21562871287132
201,59.44131584158417,89.05247524752475,27.626732673267334,58.2106366336634
202,59.43349405940595,89.02772277227726,27.63069306930694,58.205644554455475
203,59.42438811881188,89.00297029702973,27.634653465346542,58.20065247524755
204,59.41528217821783,88.9811881188119,27.639603960396045,58.19566039603963
205,59.40749405940594,88.96237623762379,27.644554455445547,58.19066831683171
206,59.39838811881189,88.94554455445548,27.64950495049505,58.18444257425745
207,59.390600000000006,88.92772277227725,27.653465346534656,58.1782168316832
208,59.38281188118812,88.91287128712877,27.65841584158416,58.17199108910894
209,59.37502376237624,88.89801980198018,27.66237623762376,58.16576534653468
210,59.36723564356435,88.8772277227723,27.667326732673263,58.159539603960425
211,59.35944752475247,88.85445544554455,27.67128712871287,58.15331386138615
212,59.35165940594059,88.83465346534655,27.674257425742567,58.14708811881189
213,59.343871287128714,88.81485148514855,27.678217821782173,58.14086237623762
214,59.33608316831683,88.79504950495051,27.681188118811875,58.13589306930691
215,59.32829504950496,88.7782178217822,27.684158415841576,58.13092376237621
216,59.32050693069308,88.75940594059406,27.687128712871278,58.125954455445516
217,59.31403168316833,88.74356435643566,27.69009900990098,58.12098514851482
218,59.30755643564358,88.72376237623764,27.693069306930685,58.11601584158412
219,59.29980297029706,88.70297029702972,27.696039603960386,58.111046534653426
220,59.292049504950526,88.68217821782179,27.69900990099009,58.10607722772274
221,59.284296039604,88.66138613861385,27.701980198019793,58.10110792079206
222,59.27654257425746,88.64257425742574,27.7049504950495,58.09613861386138
223,59.26878910891092,88.62673267326737,27.7079207920792,58.091169306930695
224,59.261035643564384,88.60990099009902,27.7108910891089,58.08620000000001
225,59.253282178217844,88.60000000000001,27.712871287128706,58.08123069306933
226,59.245528712871305,88.5871287128713,27.715841584158408,58.07626138613864
227,59.23777524752476,88.57227722772278,27.718811881188113,58.07129207920796
228,59.23002178217821,88.55544554455447,27.720792079207914,58.06632277227727
229,59.222268316831666,88.54455445544558,27.72376237623762,58.06135346534658
230,59.21451485148512,88.53465346534654,27.72673267326732,58.05638415841589
231,59.206761386138574,88.52673267326732,27.728712871287122,58.0514148514852
232,59.199007920792035,88.51782178217825,27.730693069306923,58.04644554455451
233,59.18998217821777,88.51485148514854,27.73267326732672,58.04024653465352
234,59.18095643564352,88.509900990099,27.735643564356423,58.03404752475252
235,59.17193069306928,88.50396039603963,27.737623762376227,58.02784851485152
236,59.16421089108909,88.50297029702972,27.73960396039603,58.021649504950524
237,59.156491089108904,88.4990099009901,27.74158415841583,58.01545049504952
238,59.14877128712872,88.49306930693068,27.743564356435634,58.00925148514852
239,59.14105148514853,88.4851485148515,27.745544554455435,58.003052475247515
240,59.13333168316834,88.480198019802,27.74752475247524,57.99685346534651
241,59.125611881188156,88.47425742574258,27.75049504950494,57.99190495049502
242,59.11789207920797,88.47029702970298,27.752475247524742,57.98570594059402
243,59.11017227722777,88.46534653465348,27.754455445544544,57.98075742574254
244,59.10245247524757,88.46138613861388,27.75643564356435,57.975808910891054
245,59.09473267326736,88.46039603960396,27.75841584158415,57.970860396039576
246,59.08701287128715,88.45643564356433,27.760396039603958,57.96591188118809
247,59.07929306930695,88.45247524752479,27.762376237623762,57.96096336633661
248,59.07157326732674,88.44554455445544,27.764356435643567,57.95601485148512
249,59.06385346534653,88.44752475247529,27.766336633663364,57.951066336633644
250,59.056133663366325,88.44950495049507,27.76831683168317,57.94611782178217
251,59.04841386138612,88.45247524752473,27.770297029702967,57.94116930693068
252,59.04199504950494,88.45148514851488,27.77227722772277,57.936220792079205
253,59.034309900990095,88.44851485148519,27.77425742574257,57.93127227722772
254,59.02662475247525,88.44257425742575,27.776237623762377,57.926323762376235
255,59.018939603960405,88.43762376237625,27.778217821782174,57.92137524752475
256,59.01125445544556,88.43366336633665,27.779207920792075,57.916426732673266
257,59.00356930693071,88.43168316831687,27.780198019801972,57.91147821782178
258,58.99588415841586,88.42772277227722,27.781188118811873,57.906529702970296
259,58.98819900990102,88.42574257425744,27.782178217821773,57.90158118811882
260,58.980513861386164,88.42673267326738,27.784158415841567,57.89663267326733
261,58.97282871287131,88.42475247524753,27.78514851485147,57.89168415841584
262,58.96514356435646,88.42574257425744,27.786138613861382,57.887980198019804
263,58.958753465346554,88.42970297029701,27.787128712871283,57.883052475247524
264,58.9510683168317,88.42871287128713,27.788118811881183,57.878124752475244
265,58.944678217821796,88.42574257425744,27.789108910891084,57.873197029702965
266,58.9382881188119,88.42277227722772,27.79009900990099,57.86826930693069
267,58.93189801980199,88.42277227722772,27.791089108910892,57.86334158415841
268,58.925507920792086,88.42079207920791,27.792079207920793,57.85841386138613
269,58.91911782178218,88.4188118811881,27.793069306930693,57.85348613861386
270,58.91146633663366,88.42178217821782,27.794059405940594,57.84855841584158
271,58.90507623762375,88.4277227722772,27.7950495049505,57.8436306930693
272,58.897424752475224,88.42673267326732,27.796039603960402,57.83870297029702
273,58.89103465346532,88.42871287128713,27.797029702970303,57.83377524752474
274,58.8833831683168,88.43168316831687,27.799009900990104,57.82884752475247
275,58.87573168316827,88.43762376237625,27.80099009900991,57.82391980198019
276,58.868080198019754,88.44455445544556,27.802970297029706,57.81899207920791
277,58.86042871287125,88.45049504950497,27.804950495049503,57.81406435643563
278,58.85277722772274,88.45247524752477,27.806930693069308,57.80913663366335
279,58.84512574257424,88.45544554455442,27.808910891089106,57.805449504950474
280,58.83747425742573,88.45940594059408,27.81089108910891,57.8017623762376
281,58.829822772277225,88.46237623762374,27.8128712871287,57.79807524752472
282,58.82217128712872,88.46039603960398,27.814851485148505,57.794388118811845
283,58.8158089108911,88.46336633663365,27.816831683168303,57.790700990098976
284,58.808157425742586,88.46633663366339,27.8178217821782,57.78701386138611
285,58.80179504950497,88.4673267326733,27.819801980198,57.783326732673245
286,58.79543267326734,88.46732673267329,27.8207920792079,57.77963960396038
287,58.789070297029724,88.4673267326733,27.821782178217802,57.77595247524752
288,58.7827079207921,88.46831683168318,27.823762376237603,57.77226534653466
289,58.77634554455448,88.46930693069311,27.824752475247504,57.7685782178218
290,58.769983168316855,88.46930693069308,27.825742574257404,57.76489108910893
291,58.76362079207924,88.470297029703,27.8267326732673,57.75996336633666
292,58.75725841584161,88.46930693069308,27.827722772277205,57.7562762376238
293,58.749639603960425,88.46732673267329,27.828712871287106,57.75258910891094
294,58.74202079207923,88.46138613861388,27.829702970297006,57.74890198019808
295,58.734401980198044,88.45940594059412,27.830693069306907,57.74399603960402
296,58.72678316831685,88.45841584158416,27.831683168316808,57.73909009900997
297,58.71916435643566,88.45940594059408,27.832673267326708,57.73418415841592
298,58.71154554455447,88.4623762376238,27.83366336633661,57.72927821782186
299,58.70392673267328,88.46435643564358,27.83465346534651,57.72437227722779
300,58.69630792079209,88.46039603960398,27.83564356435641,57.71946633663373
301,58.6886891089109,88.46039603960398,27.837623762376214,57.714560396039666
302,58.681070297029706,88.4574257425743,27.83960396039602,57.709654455445595
303,58.67345148514851,88.45940594059408,27.841584158415827,57.70474851485153
304,58.66711683168316,88.46336633663365,27.84356435643563,57.69984257425747
305,58.66078217821781,88.4623762376238,27.844554455445532,57.6949366336634
306,58.654447524752456,88.46039603960399,27.845544554455437,57.69003069306934
307,58.64811287128711,88.45445544554458,27.84653465346534,57.68635841584161
308,58.64177821782176,88.44554455445548,27.84851485148514,57.68268613861388
309,58.635443564356414,88.43861386138614,27.849504950495046,57.67901386138615
310,58.62910891089106,88.43168316831688,27.85148514851485,57.675341584158424
311,58.62277425742572,88.43069306930698,27.852475247524755,57.671669306930696
312,58.616439603960366,88.43168316831687,27.853465346534655,57.66799702970297
313,58.610104950495014,88.42772277227726,27.85544554455446,57.664324752475245
314,58.60377029702967,88.42376237623762,27.856435643564364,57.660652475247524
315,58.59743564356432,88.4188118811881,27.859405940594065,57.6569801980198
316,58.591100990098965,88.41584158415844,27.862376237623767,57.65330792079208
317,58.58476633663362,88.4148514851485,27.86534653465347,57.64963564356436
318,58.57843168316827,88.41089108910892,27.86831683168317,57.64596336633664
319,58.572097029702924,88.40495049504953,27.87128712871288,57.642291089108916
320,58.56579009900985,88.40099009900989,27.874257425742574,57.638618811881194
321,58.5607336633663,88.39207920792079,27.877227722772282,57.63373366336635
322,58.55442673267323,88.38415841584157,27.880198019801984,57.6288485148515
323,58.548119801980164,88.37722772277228,27.883168316831686,57.623963366336646
324,58.5418128712871,88.36633663366338,27.88613861386139,57.6190782178218
325,58.535505940594035,88.35643564356437,27.890099009900993,57.61419306930695
326,58.52919900990097,88.34257425742575,27.894059405940602,57.609307920792105
327,58.522892079207914,88.32970297029705,27.89801980198021,57.60442277227725
328,58.51658514851485,88.31881188118814,27.901980198019814,57.59953762376241
329,58.51027821782179,88.30396039603959,27.905940594059423,57.59465247524756
330,58.503971287128735,88.2861386138614,27.909900990099032,57.58976732673271
331,58.49766435643567,88.26930693069308,27.91485148514854,57.58488217821786
332,58.491357425742606,88.25346534653465,27.919801980198052,57.579997029703016
333,58.485050495049535,88.23861386138616,27.92475247524756,57.57511188118817
334,58.48001584158419,88.21980198019804,27.929702970297065,57.57145643564362
335,58.47498118811883,88.20891089108916,27.93366336633667,57.567800990099066
336,58.46994653465348,88.18613861386142,27.938613861386177,57.56414554455451
337,58.46491188118813,88.16336633663371,27.943564356435683,57.56049009900996
338,58.45987722772278,88.14158415841584,27.94851485148519,57.55683465346541
339,58.45484257425743,88.12475247524753,27.953465346534692,57.553179207920856
340,58.449807920792075,88.10792079207924,27.9584158415842,57.5495237623763
341,58.44352871287128,88.0881188118812,27.9633663366337,57.54586831683175
342,58.437249504950486,88.06534653465347,27.968316831683207,57.5422128712872
343,58.430970297029695,88.04158415841584,27.97425742574261,57.538557425742646
344,58.424691089108904,88.01782178217822,27.980198019802014,57.53490198019809
345,58.41841188118811,87.9990099009901,27.986138613861417,57.53124653465354
346,58.41213267326732,87.97029702970296,27.99207920792082,57.5263821782179
347,58.40585346534653,87.94257425742576,27.998019801980227,57.52272673267335
348,58.39957425742574,87.91386138613863,28.00396039603963,57.5178623762377
349,58.39329504950495,87.88316831683171,28.009900990099034,57.512998019802055
350,58.38701584158416,87.85247524752477,28.015841584158437,57.508133663366415
351,58.38073663366337,87.82079207920796,28.021782178217844,57.50326930693077
352,58.37445742574258,87.79009900990101,28.027722772277247,57.49840495049512
353,58.368178217821786,87.76138613861387,28.03366336633665,57.493540594059475
354,58.36316534653466,87.73366336633666,28.039603960396057,57.488676237623835
355,58.35815247524753,87.70891089108912,28.045544554455457,57.48381188118819
356,58.3531396039604,87.67623762376243,28.051485148514864,57.47894752475254
357,58.34812673267328,87.64158415841585,28.057425742574264,57.474083168316895
358,58.34187326732675,87.61188118811882,28.06435643564357,57.469218811881255
359,58.33561980198022,87.57920792079206,28.070297029702974,57.46435445544561
360,58.3293663366337,87.54752475247524,28.077227722772278,57.45949009900996
361,58.323112871287165,87.509900990099,28.084158415841582,57.454625742574315
362,58.31685940594064,87.47821782178218,28.091089108910886,57.44976138613867
363,58.31060594059411,87.44851485148516,28.09801980198019,57.44489702970302
364,58.304352475247576,87.41287128712874,28.104950495049493,57.441256435643616
365,58.29809900990105,87.38118811881189,28.1118811881188,57.437615841584204
366,58.29184554455452,87.35148514851487,28.117821782178204,57.4339752475248
367,58.28559207920799,87.32277227722776,28.123762376237607,57.43033465346539
368,58.27933861386145,87.29306930693073,28.13069306930691,57.42669405940598
369,58.273085148514916,87.2653465346535,28.136633663366315,57.42305346534657
370,58.26807227722779,87.23762376237622,28.142574257425718,57.419412871287165
371,58.263080198019864,87.20792079207921,28.149504950495025,57.41577227722776
372,58.256826732673325,87.1782178217822,28.156435643564333,57.41213168316835
373,58.2518346534654,87.1514851485149,28.163366336633636,57.40849108910894
374,58.24558118811886,87.12376237623766,28.170297029702947,57.40485049504954
375,58.24058910891094,87.09306930693069,28.176237623762354,57.40120990099013
376,58.235597029703015,87.0623762376238,28.18217821782176,57.39756930693073
377,58.23060495049509,87.02871287128718,28.188118811881168,57.39392871287132
378,58.22561287128717,86.9950495049505,28.19405940594058,57.39028811881192
379,58.220620792079245,86.9623762376238,28.199999999999996,57.38544455445548
380,58.21562871287132,86.93366336633666,28.205940594059413,57.38060099009905
381,58.2106366336634,86.90495049504952,28.211881188118824,57.37575742574261
382,58.205644554455475,86.88019801980201,28.217821782178245,57.37091386138618
383,58.20065247524755,86.85643564356438,28.22376237623765,57.366070297029744
384,58.19566039603963,86.82871287128711,28.230693069306962,57.36122673267331
385,58.19066831683171,86.79900990099011,28.237623762376273,57.356383168316874
386,58.18444257425745,86.7683168316832,28.244554455445584,57.35153960396044
387,58.1782168316832,86.73861386138613,28.251485148514888,57.346696039604005
388,58.17199108910894,86.70693069306932,28.258415841584192,57.34185247524757
389,58.16576534653468,86.67425742574255,28.265346534653496,57.337008910891136
390,58.159539603960425,86.64257425742575,28.2722772277228,57.3321653465347
391,58.15331386138615,86.61386138613861,28.279207920792107,57.32732178217827
392,58.14708811881189,86.58316831683169,28.28613861386141,57.322478217821825
393,58.14086237623762,86.55247524752475,28.29405940594062,57.31763465346539
394,58.13589306930691,86.5217821782178,28.300990099009923,57.312791089108956
395,58.13092376237621,86.49306930693072,28.30792079207923,57.30794752475253
396,58.125954455445516,86.46435643564358,28.315841584158434,57.30432277227728
397,58.12098514851482,86.43861386138614,28.323762376237642,57.300698019802034
398,58.11601584158412,86.4108910891089,28.331683168316847,57.29707326732679
399,58.111046534653426,86.38217821782182,28.339603960396055,57.29344851485154
400,58.10607722772274,86.34653465346537,28.347524752475266,57.28982376237629
401,58.10110792079206,86.31386138613863,28.355445544554478,57.286199009901026
402,58.09613861386138,86.27623762376243,28.362376237623785,57.28257425742577
403,58.091169306930695,86.23960396039605,28.369306930693092,57.27894950495051
404,58.08620000000001,86.20693069306934,28.3762376237624,57.27532475247526
405,58.08123069306933,86.17128712871286,28.384158415841604,57.271699999999996
406,58.07626138613864,86.13267326732675,28.392079207920812,57.26807524752474
407,58.07129207920796,86.09702970297033,28.400000000000016,57.26445049504949
408,58.06632277227727,86.0663366336634,28.407920792079224,57.260825742574234
409,58.06135346534658,86.03861386138612,28.41584158415843,57.25720099009898
