"SensingID";"DeviceID";"PlotID";"SoilMoisture";"Humidity";"SoilTemperature";"AirTemperature";"Light";"TimeStamp"
"9026";"50586124812289";"1";"11.1696";"41.7";"18.3";"15.6";"0";"2019-12-06 04:14:42"
"9027";"50586124812289";"1";"11.2088";"41.9";"18.3";"15.62";"0";"2019-12-06 04:15:02"
"9028";"50586124812289";"1";"11.208";"40.9";"18.6";"15.61";"0";"2019-12-06 04:15:22"
"9029";"50586124812289";"1";"11.208";"40.9";"18.7";"15.61";"0";"2019-12-06 04:15:41"
"9030";"50586124812289";"1";"11.208";"40.4";"18.2";"15.61";"0";"2019-12-06 04:16:01"
"9031";"50586124812289";"1";"11.2071";"40.5";"18.2";"15.6";"0";"2019-12-06 04:16:21"
"9032";"50586124812289";"1";"11.208";"40.7";"18.2";"15.61";"0";"2019-12-06 04:16:42"
"9033";"50586124812289";"1";"11.208";"40.7";"18.3";"15.6";"0";"2019-12-06 04:17:02"
"9034";"50586124812289";"1";"11.2071";"41.3";"18.2";"15.6";"0";"2019-12-06 04:17:22"
"9035";"50586124812289";"1";"11.208";"41.7";"18.2";"15.6";"0";"2019-12-06 04:17:41"
"9036";"50586124812289";"1";"11.208";"41.7";"18.3";"15.6";"0";"2019-12-06 04:18:01"
"9037";"50586124812289";"1";"11.2075";"41.7";"17.9";"15.6";"0";"2019-12-06 04:18:21"
"9038";"50586124812289";"1";"11.208";"41.7";"17.8";"15.6";"0";"2019-12-06 04:18:42"
"9039";"50586124812289";"1";"11.208";"41.7";"18.2";"15.61";"0";"2019-12-06 04:19:02"
"9040";"50586124812289";"1";"11.2075";"41.2";"18.2";"15.6";"0";"2019-12-06 04:19:22"
"9041";"50586124812289";"1";"11.283";"41.2";"18.2";"15.6";"0";"2019-12-06 04:19:42"
"9042";"50586124812289";"1";"11.2075";"41.2";"18.2";"15.6";"0";"2019-12-06 04:20:01"
"9043";"50586124812289";"1";"11.2075";"41.4";"18";"15.6";"0";"2019-12-06 04:20:21"
"9044";"50586124812289";"1";"11.2075";"41.7";"20.4";"15.6";"0";"2019-12-06 04:20:41"
"9045";"50586124812289";"1";"11.2071";"41.7";"18.2";"15.59";"0";"2019-12-06 04:21:02"
"9046";"50586124812289";"1";"11.2071";"41.7";"18.2";"15.58";"0";"2019-12-06 04:21:22"
"9047";"50586124812289";"1";"11.2075";"41.7";"18.2";"15.58";"0";"2019-12-06 04:21:42"
"9048";"50586124812289";"1";"11.2067";"41.2";"18.5";"15.59";"0";"2019-12-06 04:22:02"
"9049";"50586124812289";"1";"11.2067";"41.5";"18.2";"15.57";"0";"2019-12-06 04:22:21"
"9050";"50586124812289";"1";"11.2067";"40.7";"18.2";"15.58";"0";"2019-12-06 04:22:41"
"9051";"50586124812289";"1";"11.2071";"41.8";"18.3";"15.58";"0";"2019-12-06 04:23:02"
"9052";"50586124812289";"1";"11.2067";"41.7";"18.2";"15.57";"0";"2019-12-06 04:23:22"
"9053";"50586124812289";"1";"11.2447";"41.7";"18.6";"15.59";"0";"2019-12-06 04:23:42"
"9054";"50586124812289";"1";"11.2067";"42.3";"18";"15.57";"0";"2019-12-06 04:24:02"
"9055";"50586124812289";"1";"11.2063";"41.8";"18.2";"15.58";"0";"2019-12-06 04:24:22"
"9056";"50586124812289";"1";"11.2063";"41.5";"18.2";"15.57";"0";"2019-12-06 04:25:01"
"9057";"50586124812289";"1";"11.2063";"41.9";"18.2";"15.56";"0";"2019-12-06 04:25:21"
"9058";"50586124812289";"1";"11.2067";"41.7";"18.2";"15.58";"0";"2019-12-06 04:26:02"
"9059";"50586124812289";"1";"11.2067";"41.8";"18.1";"15.56";"0";"2019-12-06 04:26:22"
"9060";"50586124812289";"1";"11.2063";"41.7";"17.8";"15.57";"0";"2019-12-06 04:26:42"
"9061";"50586124812289";"1";"11.2067";"41.7";"18.2";"15.57";"0";"2019-12-06 04:27:02"
"9062";"50586124812289";"1";"11.2067";"41.7";"18.2";"15.57";"0";"2019-12-06 04:27:21"
"9063";"50586124812289";"1";"11.2071";"41.7";"18.2";"15.57";"0";"2019-12-06 04:27:41"
"9064";"50586124812289";"1";"11.2067";"41.7";"18.6";"15.57";"0";"2019-12-06 04:28:02"
"9065";"50586124812289";"1";"11.2063";"41.7";"18.6";"15.56";"0";"2019-12-06 04:28:22"
"9066";"50586124812289";"1";"11.2063";"41.7";"18.1";"15.57";"0";"2019-12-06 04:28:42"
"9067";"50586124812289";"1";"11.2063";"41.7";"18.2";"15.56";"0";"2019-12-06 04:29:02"
"9068";"50586124812289";"1";"11.2063";"41.7";"18.2";"15.57";"0";"2019-12-06 04:29:22"
"9069";"50586124812289";"1";"11.2063";"41.7";"18.2";"15.56";"0";"2019-12-06 04:29:41"
"9070";"50586124812289";"1";"11.2063";"41.1";"18.2";"15.57";"0";"2019-12-06 04:30:01"
"9071";"50586124812289";"1";"11.2067";"41";"18.2";"15.58";"0";"2019-12-06 04:30:22"
"9072";"50586124812289";"1";"11.2055";"40.8";"18.5";"15.55";"0";"2019-12-06 04:30:42"
"9073";"50586124812289";"1";"11.2067";"40.3";"18.3";"15.58";"0";"2019-12-06 04:31:02"
"9074";"50586124812289";"1";"11.2818";"41.1";"18.3";"15.56";"0";"2019-12-06 04:31:22"
"9075";"50586124812289";"1";"11.2067";"41.6";"18.3";"15.57";"0";"2019-12-06 04:31:41"
"9076";"50586124812289";"1";"11.2063";"41.8";"18.3";"15.57";"0";"2019-12-06 04:32:01"
"9077";"50586124812289";"1";"11.2438";"41.8";"18.3";"15.57";"0";"2019-12-06 04:32:22"
"9078";"50586124812289";"1";"11.2063";"41.9";"18.2";"15.56";"0";"2019-12-06 04:32:42"
"9079";"50586124812289";"1";"11.2442";"41.9";"18.3";"15.56";"0";"2019-12-06 04:33:02"
"9080";"50586124812289";"1";"11.2809";"41.7";"18.2";"15.57";"0";"2019-12-06 04:33:22"
"9081";"50586124812289";"1";"11.2809";"41.8";"18.3";"15.56";"0";"2019-12-06 04:33:42"
"9082";"50586124812289";"1";"11.2809";"41.8";"18.7";"15.56";"0";"2019-12-06 04:34:01"
"9083";"50586124812289";"1";"11.2818";"41.7";"18.3";"15.57";"0";"2019-12-06 04:34:21"
"9084";"50586124812289";"1";"11.2438";"40.3";"18.6";"15.57";"0";"2019-12-06 04:34:42"
"9085";"50586124812289";"1";"11.2809";"41.5";"18.3";"15.57";"0";"2019-12-06 04:35:02"
"9086";"50586124812289";"1";"11.2809";"41.9";"18.2";"15.55";"0";"2019-12-06 04:35:22"
"9087";"50586124812289";"1";"11.2805";"41.9";"18.3";"15.56";"0";"2019-12-06 04:35:42"
"9088";"50586124812289";"1";"11.2805";"41.8";"17.3";"15.55";"0";"2019-12-06 04:36:02"
"9089";"50586124812289";"1";"11.2809";"41.7";"19";"15.54";"0";"2019-12-06 04:36:21"
"9090";"50586124812289";"1";"11.2809";"41.9";"18.6";"15.54";"0";"2019-12-06 04:36:41"
"9091";"50586124812289";"1";"11.2805";"41.7";"18.3";"15.55";"0";"2019-12-06 04:37:02"
"9092";"50586124812289";"1";"11.2805";"41.8";"18.3";"15.56";"0";"2019-12-06 04:37:22"
"9093";"50586124812289";"1";"11.2805";"41.7";"18.3";"15.56";"0";"2019-12-06 04:37:42"
"9094";"50586124812289";"1";"11.243";"41.9";"18.2";"15.55";"0";"2019-12-06 04:38:02"
"9095";"50586124812289";"1";"11.2805";"41.9";"18";"15.55";"0";"2019-12-06 04:38:41"
"9096";"50586124812289";"1";"11.2055";"41.7";"18.3";"15.54";"0";"2019-12-06 04:39:01"
"9097";"50586124812289";"1";"11.2805";"41.7";"18.2";"15.56";"0";"2019-12-06 04:39:22"
"9098";"50586124812289";"1";"11.2063";"41.9";"18.2";"15.55";"0";"2019-12-06 04:39:42"
"9099";"50586124812289";"1";"11.2055";"41.7";"18.2";"15.54";"0";"2019-12-06 04:40:02"
"9100";"50586124812289";"1";"11.2426";"41.7";"18.2";"15.53";"0";"2019-12-06 04:40:22"
"9101";"50586124812289";"1";"11.2055";"41.7";"18.2";"15.55";"0";"2019-12-06 04:40:42"
"9102";"50586124812289";"1";"11.2805";"41.7";"18.2";"15.55";"0";"2019-12-06 04:41:01"
"9103";"50586124812289";"1";"11.2797";"41.7";"18.2";"15.54";"0";"2019-12-06 04:41:21"
"9104";"50586124812289";"1";"11.2059";"41.7";"18";"15.55";"0";"2019-12-06 04:41:42"
"9105";"50586124812289";"1";"11.2801";"41.7";"16.2";"15.54";"0";"2019-12-06 04:42:02"
"9106";"50586124812289";"1";"11.243";"41.9";"18";"15.54";"0";"2019-12-06 04:42:22"
"9107";"50586124812289";"1";"11.2805";"41.7";"18.2";"15.54";"0";"2019-12-06 04:42:42"
"9108";"50586124812289";"1";"11.2801";"41.7";"18.2";"15.55";"0";"2019-12-06 04:43:01"
"9109";"50586124812289";"1";"11.2809";"42.6";"18.2";"15.56";"0";"2019-12-06 04:43:21"
"9110";"50586124812289";"1";"11.2805";"41.7";"18.4";"15.55";"0";"2019-12-06 04:43:42"
"9111";"50586124812289";"1";"11.2813";"41.7";"18.4";"15.54";"0";"2019-12-06 04:44:02"
"9112";"50586124812289";"1";"11.2805";"41.7";"18.2";"15.56";"0";"2019-12-06 04:44:22"
"9113";"50586124812289";"1";"11.2801";"41.6";"18.2";"15.54";"0";"2019-12-06 04:44:42"
"9114";"50586124812289";"1";"11.2801";"41.7";"18.2";"15.54";"0";"2019-12-06 04:45:02"
"9115";"50586124812289";"1";"11.2805";"41.8";"18.2";"15.54";"0";"2019-12-06 04:45:21"
"9116";"50586124812289";"1";"11.2805";"41.7";"18.2";"15.54";"0";"2019-12-06 04:45:41"
"9117";"50586124812289";"1";"11.2809";"41.7";"18.3";"15.54";"0";"2019-12-06 04:46:02"
"9118";"50586124812289";"1";"11.2805";"41.7";"18.6";"15.54";"0";"2019-12-06 04:46:22"
"9119";"50586124812289";"1";"11.2797";"41.9";"18.2";"15.54";"0";"2019-12-06 04:46:42"
"9120";"50586124812289";"1";"11.2813";"41.7";"18.2";"15.54";"0";"2019-12-06 04:47:02"
"9121";"50586124812289";"1";"11.2805";"41.7";"18.3";"15.54";"0";"2019-12-06 04:47:22"
"9122";"50586124812289";"1";"11.2809";"41.7";"19.2";"15.55";"0";"2019-12-06 04:47:41"
"9123";"50586124812289";"1";"11.2813";"41.9";"18.2";"15.55";"0";"2019-12-06 04:48:02"
"9124";"50586124812289";"1";"11.2809";"41.7";"18.4";"15.56";"0";"2019-12-06 04:48:22"
"9125";"50586124812289";"1";"11.2797";"41.7";"18.2";"15.54";"0";"2019-12-06 04:48:42"
"9126";"50586124812289";"1";"11.2801";"41.7";"18.2";"15.54";"0";"2019-12-06 04:49:02"
"9127";"50586124812289";"1";"11.2797";"41.7";"18.2";"15.53";"0";"2019-12-06 04:49:22"
"9128";"50586124812289";"1";"11.2801";"41.7";"18.2";"15.52";"0";"2019-12-06 04:49:41"
"9129";"50586124812289";"1";"11.2797";"41.7";"20.2";"15.53";"0";"2019-12-06 04:50:01"
"9130";"50586124812289";"1";"11.2805";"41.9";"18.2";"15.54";"0";"2019-12-06 04:50:22"
"9131";"50586124812289";"1";"11.2797";"41.7";"18.2";"15.53";"0";"2019-12-06 04:50:42"
"9132";"50586124812289";"1";"11.3176";"41.7";"18.2";"15.54";"0";"2019-12-06 04:51:02"
"9133";"50586124812289";"1";"11.2797";"40.8";"18.4";"15.53";"0";"2019-12-06 04:51:22"
"9134";"50586124812289";"1";"11.2797";"41.7";"18.2";"15.52";"0";"2019-12-06 04:51:42"
"9135";"50586124812289";"1";"11.2801";"41.7";"18.5";"15.52";"0";"2019-12-06 04:52:21"
"9136";"50586124812289";"1";"11.3551";"41.7";"18";"15.54";"0";"2019-12-06 04:52:41"
"9137";"50586124812289";"1";"11.2797";"41.7";"17.9";"15.52";"0";"2019-12-06 04:53:02"
"9138";"50586124812289";"1";"11.2805";"41.7";"18.2";"15.55";"0";"2019-12-06 04:53:22"
"9139";"50586124812289";"1";"11.2801";"41.9";"18.2";"15.52";"0";"2019-12-06 04:53:42"
"9140";"50586124812289";"1";"11.2792";"41.7";"18.2";"15.53";"0";"2019-12-06 04:54:02"
"9141";"50586124812289";"1";"11.2801";"41.7";"18.2";"15.53";"0";"2019-12-06 04:54:22"
"9142";"50586124812289";"1";"11.2797";"41.7";"18.2";"15.52";"0";"2019-12-06 04:54:41"
"9143";"50586124812289";"1";"11.2797";"41.6";"18";"15.53";"0";"2019-12-06 04:55:02"
"9144";"50586124812289";"1";"11.2797";"42.8";"18.2";"15.53";"0";"2019-12-06 04:55:22"
"9145";"50586124812289";"1";"11.2797";"42.1";"18.2";"15.52";"0";"2019-12-06 04:55:42"
"9146";"50586124812289";"1";"11.2797";"41.7";"18.2";"15.52";"0";"2019-12-06 04:56:02"
"9147";"50586124812289";"1";"11.2797";"41.7";"17.9";"15.54";"0";"2019-12-06 04:56:22"
"9148";"50586124812289";"1";"11.2797";"41.7";"17.8";"15.54";"0";"2019-12-06 04:56:41"
"9149";"50586124812289";"1";"11.2797";"41.7";"16.8";"15.52";"0";"2019-12-06 04:57:01"
"9150";"50586124812289";"1";"11.2797";"41.7";"18.2";"15.53";"0";"2019-12-06 04:57:22"
"9151";"50586124812289";"1";"11.2805";"41.7";"18.2";"15.53";"0";"2019-12-06 04:57:42"
"9152";"50586124812289";"1";"11.2797";"41.7";"18.2";"15.52";"0";"2019-12-06 04:58:02"
"9153";"50586124812289";"1";"11.2792";"41.7";"18";"15.52";"0";"2019-12-06 04:58:22"
"9154";"50586124812289";"1";"11.2797";"41.7";"18";"15.53";"0";"2019-12-06 04:58:42"
"9155";"50586124812289";"1";"11.2797";"41.7";"18.4";"15.51";"0";"2019-12-06 04:59:01"
"9156";"50586124812289";"1";"11.2792";"41.7";"18.2";"15.52";"0";"2019-12-06 04:59:22"
"9157";"50586124812289";"1";"11.2797";"41.6";"18.2";"15.52";"0";"2019-12-06 04:59:42"
"9158";"50586124812289";"1";"11.2788";"41.7";"18.2";"15.52";"0";"2019-12-06 05:00:02"
"9159";"50586124812289";"1";"11.3172";"41.7";"16.3";"15.52";"0";"2019-12-06 05:00:22"
"9160";"50586124812289";"1";"11.2792";"41.7";"18.2";"15.51";"0";"2019-12-06 05:00:42"
"9161";"50586124812289";"1";"11.2801";"41.7";"17.9";"15.53";"0";"2019-12-06 05:01:02"
"9162";"50586124812289";"1";"11.2797";"41.6";"18.2";"15.52";"0";"2019-12-06 05:01:21"
"9163";"50586124812289";"1";"11.2792";"41.7";"18.2";"15.53";"0";"2019-12-06 05:01:42"
"9164";"50586124812289";"1";"11.2788";"41.7";"18.2";"15.52";"0";"2019-12-06 05:02:02"
"9165";"50586124812289";"1";"11.2788";"41.7";"18";"15.52";"0";"2019-12-06 05:02:22"
"9166";"50586124812289";"1";"11.2788";"41.7";"20.3";"15.5";"0";"2019-12-06 05:02:42"
"9167";"50586124812289";"1";"11.2788";"42.1";"18.5";"15.51";"0";"2019-12-06 05:03:02"
"9168";"50586124812289";"1";"11.2797";"42.4";"18.2";"15.52";"0";"2019-12-06 05:03:21"
"9169";"50586124812289";"1";"11.2792";"41.9";"18.2";"15.52";"0";"2019-12-06 05:03:41"
"9170";"50586124812289";"1";"11.2792";"42.3";"18.2";"15.52";"0";"2019-12-06 05:04:02"
"9171";"50586124812289";"1";"11.2797";"42.3";"18.1";"15.53";"0";"2019-12-06 05:04:22"
"9172";"50586124812289";"1";"11.2792";"42.4";"18.2";"15.51";"0";"2019-12-06 05:04:42"
"9173";"50586124812289";"1";"11.2797";"41.7";"18.1";"15.53";"0";"2019-12-06 05:05:02"
"9174";"50586124812289";"1";"11.2792";"41.7";"18.1";"15.51";"0";"2019-12-06 05:05:22"
"9175";"50586124812289";"1";"11.2792";"41.7";"18.5";"15.52";"0";"2019-12-06 05:06:01"
"9176";"50586124812289";"1";"11.2797";"41.7";"18.2";"15.51";"0";"2019-12-06 05:06:22"
"9177";"50586124812289";"1";"11.2792";"41.7";"18.1";"15.52";"0";"2019-12-06 05:06:42"
"9178";"50586124812289";"1";"11.2788";"41.7";"18.1";"15.52";"0";"2019-12-06 05:07:02"
"9179";"50586124812289";"1";"11.2788";"41.7";"18";"15.52";"0";"2019-12-06 05:07:22"
"9180";"50586124812289";"1";"11.2788";"41.7";"17.8";"15.51";"0";"2019-12-06 05:07:42"
"9181";"50586124812289";"1";"11.2788";"41.7";"18.1";"15.52";"0";"2019-12-06 05:08:02"
"9182";"50586124812289";"1";"11.2792";"41.7";"18.1";"15.52";"0";"2019-12-06 05:08:21"
"9183";"50586124812289";"1";"11.2792";"42.3";"18.1";"15.5";"0";"2019-12-06 05:08:42"
"9184";"50586124812289";"1";"11.2784";"42";"18.4";"15.5";"0";"2019-12-06 05:09:02"
"9185";"50586124812289";"1";"11.2797";"41.7";"18.4";"15.51";"0";"2019-12-06 05:09:22"
"9186";"50586124812289";"1";"11.2788";"41.6";"17.9";"15.52";"0";"2019-12-06 05:09:42"
"9187";"50586124812289";"1";"11.2784";"41.6";"18.1";"15.52";"0";"2019-12-06 05:10:02"
"9188";"50586124812289";"1";"11.2784";"41.9";"18.1";"15.52";"0";"2019-12-06 05:10:21"
"9189";"50586124812289";"1";"11.2788";"41.7";"18.1";"15.52";"0";"2019-12-06 05:10:42"
"9190";"50586124812289";"1";"11.2788";"41.7";"18.1";"15.5";"0";"2019-12-06 05:11:02"
"9191";"50586124812289";"1";"11.2788";"41.7";"18.1";"15.49";"0";"2019-12-06 05:11:22"
"9192";"50586124812289";"1";"11.278";"41.9";"18.2";"15.49";"0";"2019-12-06 05:11:42"
"9193";"50586124812289";"1";"11.2792";"41.9";"18.1";"15.52";"0";"2019-12-06 05:12:02"
"9194";"50586124812289";"1";"11.2788";"41.8";"18.1";"15.5";"0";"2019-12-06 05:12:22"
"9195";"50586124812289";"1";"11.2788";"41.7";"18.1";"15.5";"0";"2019-12-06 05:12:41"
"9196";"50586124812289";"1";"11.2797";"41.7";"18.1";"15.51";"0";"2019-12-06 05:13:02"
"9197";"50586124812289";"1";"11.2788";"41.7";"18.1";"15.51";"0";"2019-12-06 05:13:22"
"9198";"50586124812289";"1";"11.2788";"41.7";"18.1";"15.5";"0";"2019-12-06 05:13:42"
"9199";"50586124812289";"1";"11.2788";"41.9";"18";"15.5";"0";"2019-12-06 05:14:02"
"9200";"50586124812289";"1";"11.2797";"41.7";"18";"15.51";"0";"2019-12-06 05:14:22"
"9201";"50586124812289";"1";"11.2784";"41.7";"18";"15.5";"0";"2019-12-06 05:14:42"
"9202";"50586124812289";"1";"11.2784";"41.8";"18.3";"15.5";"0";"2019-12-06 05:15:02"
"9203";"50586124812289";"1";"11.2788";"42.3";"18";"15.5";"0";"2019-12-06 05:15:22"
"9204";"50586124812289";"1";"11.2788";"42.9";"18.3";"15.5";"0";"2019-12-06 05:15:42"
"9205";"50586124812289";"1";"11.3538";"42.8";"18";"15.49";"0";"2019-12-06 05:16:02"
"9206";"50586124812289";"1";"11.278";"43.9";"18";"15.49";"0";"2019-12-06 05:16:22"
"9207";"50586124812289";"1";"11.2788";"42.6";"18";"15.5";"0";"2019-12-06 05:16:42"
"9208";"50586124812289";"1";"11.2784";"42.6";"17.9";"15.49";"0";"2019-12-06 05:17:01"
"9209";"50586124812289";"1";"11.2792";"42.7";"18.3";"15.5";"0";"2019-12-06 05:17:22"
"9210";"50586124812289";"1";"11.278";"42.9";"17.8";"15.51";"0";"2019-12-06 05:17:42"
"9211";"50586124812289";"1";"11.2784";"42.9";"18";"15.51";"0";"2019-12-06 05:18:02"
"9212";"50586124812289";"1";"11.2784";"42.5";"18";"15.5";"0";"2019-12-06 05:18:22"
"9213";"50586124812289";"1";"11.2788";"42.2";"18";"15.5";"0";"2019-12-06 05:18:42"
"9214";"50586124812289";"1";"11.2788";"41.7";"20.1";"15.49";"0";"2019-12-06 05:19:02"
"9215";"50586124812289";"1";"11.2776";"42.1";"18";"15.49";"0";"2019-12-06 05:19:41"
"9216";"50586124812289";"1";"11.2784";"42.3";"18";"15.5";"0";"2019-12-06 05:20:02"
"9217";"50586124812289";"1";"11.2788";"41.7";"18";"15.51";"0";"2019-12-06 05:20:22"
"9218";"50586124812289";"1";"11.2788";"41.9";"18";"15.5";"0";"2019-12-06 05:20:42"
"9219";"50586124812289";"1";"11.278";"41.7";"18";"15.5";"0";"2019-12-06 05:21:02"
"9220";"50586124812289";"1";"11.278";"41.7";"18";"15.49";"0";"2019-12-06 05:21:22"
"9221";"50586124812289";"1";"11.2784";"41.7";"19.7";"15.49";"0";"2019-12-06 05:21:42"
"9222";"50586124812289";"1";"11.2776";"42.1";"18";"15.48";"0";"2019-12-06 05:22:02"
"9223";"50586124812289";"1";"11.2784";"42.3";"17.9";"15.49";"0";"2019-12-06 05:22:22"
"9224";"50586124812289";"1";"11.2772";"42.3";"17.9";"15.47";"0";"2019-12-06 05:22:42"
"9225";"50586124812289";"1";"11.2776";"42.1";"18";"15.48";"0";"2019-12-06 05:23:02"
"9226";"50586124812289";"1";"11.278";"42";"18";"15.48";"0";"2019-12-06 05:23:22"
"9227";"50586124812289";"1";"11.278";"42.2";"18";"15.48";"0";"2019-12-06 05:23:42"
"9228";"50586124812289";"1";"11.278";"42.1";"18";"15.48";"0";"2019-12-06 05:24:01"
"9229";"50586124812289";"1";"11.2772";"42.4";"18";"15.46";"0";"2019-12-06 05:24:22"
"9230";"50586124812289";"1";"11.278";"42.6";"18";"15.47";"0";"2019-12-06 05:24:42"
"9231";"50586124812289";"1";"11.278";"42.6";"18";"15.48";"0";"2019-12-06 05:25:02"
"9232";"50586124812289";"1";"11.2776";"42.4";"18";"15.48";"0";"2019-12-06 05:25:22"
"9233";"50586124812289";"1";"11.2788";"41.7";"18";"15.48";"0";"2019-12-06 05:25:42"
"9234";"50586124812289";"1";"11.278";"41.6";"18";"15.47";"0";"2019-12-06 05:26:02"
"9235";"50586124812289";"1";"11.2776";"41.7";"18";"15.46";"0";"2019-12-06 05:26:22"
"9236";"50586124812289";"1";"11.2776";"41.7";"17.7";"15.48";"0";"2019-12-06 05:26:42"
"9237";"50586124812289";"1";"11.278";"41.6";"17.6";"15.48";"0";"2019-12-06 05:27:02"
"9238";"50586124812289";"1";"11.2776";"41.7";"18";"15.48";"0";"2019-12-06 05:27:22"
"9239";"50586124812289";"1";"11.2776";"41.7";"18";"15.47";"0";"2019-12-06 05:27:42"
"9240";"50586124812289";"1";"11.2772";"41.7";"17.9";"15.46";"0";"2019-12-06 05:28:02"
"9241";"50586124812289";"1";"11.278";"41.7";"18";"15.47";"0";"2019-12-06 05:28:22"
"9242";"50586124812289";"1";"11.2776";"41.7";"17.9";"15.46";"0";"2019-12-06 05:28:42"
"9243";"50586124812289";"1";"11.2776";"41.9";"17.9";"15.48";"0";"2019-12-06 05:29:02"
"9244";"50586124812289";"1";"11.278";"42.1";"17.9";"15.47";"0";"2019-12-06 05:29:22"
"9245";"50586124812289";"1";"11.2772";"42.1";"17.9";"15.47";"0";"2019-12-06 05:29:42"
"9246";"50586124812289";"1";"11.2776";"42";"17.9";"15.48";"0";"2019-12-06 05:30:02"
"9247";"50586124812289";"1";"11.2776";"41.1";"18.1";"15.47";"0";"2019-12-06 05:30:22"
"9248";"50586124812289";"1";"11.2776";"42.3";"17.9";"15.48";"0";"2019-12-06 05:30:41"
"9249";"50586124812289";"1";"11.278";"42.8";"17.9";"15.47";"0";"2019-12-06 05:31:02"
"9250";"50586124812289";"1";"11.2772";"42.8";"18";"15.46";"0";"2019-12-06 05:31:22"
"9251";"50586124812289";"1";"11.2776";"42.6";"17.9";"15.47";"0";"2019-12-06 05:31:42"
"9252";"50586124812289";"1";"11.2772";"42";"18.3";"15.46";"0";"2019-12-06 05:32:02"
"9253";"50586124812289";"1";"11.278";"42.7";"18.2";"15.46";"0";"2019-12-06 05:32:22"
"9254";"50586124812289";"1";"11.3522";"42.7";"17.9";"15.46";"0";"2019-12-06 05:32:42"
"9255";"50586124812289";"1";"11.2772";"42.8";"17.9";"15.48";"0";"2019-12-06 05:33:22"
"9256";"50586124812289";"1";"11.2776";"42.6";"17.7";"15.46";"0";"2019-12-06 05:33:42"
"9257";"50586124812289";"1";"11.2772";"42.7";"17.6";"15.47";"0";"2019-12-06 05:34:02"
"9258";"50586124812289";"1";"11.2772";"42.8";"17.9";"15.46";"0";"2019-12-06 05:34:22"
"9259";"50586124812289";"1";"11.2772";"42.8";"17.5";"15.46";"0";"2019-12-06 05:34:42"
"9260";"50586124812289";"1";"11.2776";"42.6";"17.9";"15.48";"0";"2019-12-06 05:35:02"
"9261";"50586124812289";"1";"11.2772";"42.6";"17.9";"15.46";"0";"2019-12-06 05:35:21"
"9262";"50586124812289";"1";"11.2772";"42.8";"16.6";"15.48";"0";"2019-12-06 05:35:42"
"9263";"50586124812289";"1";"11.2776";"42.7";"17.6";"15.47";"0";"2019-12-06 05:36:02"
"9264";"50586124812289";"1";"11.2772";"42.7";"17.9";"15.48";"0";"2019-12-06 05:36:22"
"9265";"50586124812289";"1";"11.2776";"42.8";"17.9";"15.47";"0";"2019-12-06 05:36:42"
"9266";"50586124812289";"1";"11.2772";"42.8";"17.9";"15.47";"0";"2019-12-06 05:37:02"
"9267";"50586124812289";"1";"11.2772";"42.8";"17.9";"15.46";"0";"2019-12-06 05:37:22"
"9268";"50586124812289";"1";"11.2772";"42.9";"18.9";"15.46";"0";"2019-12-06 05:37:42"
"9269";"50586124812289";"1";"11.2772";"42.7";"17.8";"15.46";"0";"2019-12-06 05:38:02"
"9270";"50586124812289";"1";"11.278";"42.6";"17.9";"15.47";"0";"2019-12-06 05:38:22"
"9271";"50586124812289";"1";"11.2772";"42.9";"17.9";"15.47";"0";"2019-12-06 05:38:42"
"9272";"50586124812289";"1";"11.2772";"42.8";"17.9";"15.46";"0";"2019-12-06 05:39:02"
"9273";"50586124812289";"1";"11.2763";"42.9";"17.6";"15.46";"0";"2019-12-06 05:39:22"
"9274";"50586124812289";"1";"11.2772";"42.9";"17.6";"15.46";"0";"2019-12-06 05:39:42"
"9275";"50586124812289";"1";"11.2763";"42.9";"17.9";"15.47";"0";"2019-12-06 05:40:02"
"9276";"50586124812289";"1";"11.2772";"42.9";"17.9";"15.46";"0";"2019-12-06 05:40:22"
"9277";"50586124812289";"1";"11.2767";"42.3";"17.9";"15.46";"0";"2019-12-06 05:40:42"
"9278";"50586124812289";"1";"11.2767";"42.9";"17.9";"15.46";"0";"2019-12-06 05:41:02"
"9279";"50586124812289";"1";"11.2767";"42.8";"17.3";"15.46";"0";"2019-12-06 05:41:22"
"9280";"50586124812289";"1";"11.2763";"42.9";"17.6";"15.46";"0";"2019-12-06 05:41:42"
"9281";"50586124812289";"1";"11.2013";"43.1";"17.9";"15.46";"0";"2019-12-06 05:42:02"
"9282";"50586124812289";"1";"11.2009";"44.1";"17.9";"15.45";"0";"2019-12-06 05:42:22"
"9283";"50586124812289";"1";"11.2013";"43";"17.9";"15.44";"0";"2019-12-06 05:42:42"
"9284";"50586124812289";"1";"11.2388";"43";"17.9";"15.44";"0";"2019-12-06 05:43:02"
"9285";"50586124812289";"1";"11.2017";"43";"17.6";"15.45";"0";"2019-12-06 05:43:22"
"9286";"50586124812289";"1";"11.2767";"43.4";"17.9";"15.45";"0";"2019-12-06 05:43:42"
"9287";"50586124812289";"1";"11.2017";"43.4";"17.9";"15.44";"0";"2019-12-06 05:44:02"
"9288";"50586124812289";"1";"11.2763";"43.4";"17.8";"15.45";"0";"2019-12-06 05:44:22"
"9289";"50586124812289";"1";"11.2388";"43.3";"17.9";"15.44";"0";"2019-12-06 05:44:42"
"9290";"50586124812289";"1";"11.2013";"43.7";"17.8";"15.44";"0";"2019-12-06 05:45:02"
